,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
27,0.625778595606486,0.0004297766017047487,0.018674373626708984,0.000627785411068718,2,sqrt,,2,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 300}",0.6963291785419247,0.705374053030303,0.7118812827530429,0.7045281714417567,0.00637723153595409,334
28,0.10785738627115886,0.0009465788563253675,0.0050004323323567705,1.1239159602905076e-06,2,sqrt,,5,50,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 50}",0.6929670098751461,0.6976285164752778,0.7078014682309407,0.6994656648604548,0.006193901533999379,352
29,0.21273215611775717,0.0028595660085119195,0.007839838663736979,0.0006309631468485202,2,sqrt,,5,100,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 100}",0.6986342354558056,0.7054403349952809,0.7111319029514773,0.7050688244675213,0.005108909750770022,325
30,0.4204452832539876,0.0020450554025399996,0.01317143440246582,0.0002415859121340878,2,sqrt,,5,200,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 200}",0.6981457375290437,0.705692500379063,0.7119055121464768,0.7052479166848612,0.005626194117785208,316
31,0.623661994934082,0.0006904550459091183,0.019342978795369465,0.0004651292220630918,2,sqrt,,5,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 300}",0.6963291785419247,0.705374053030303,0.7118812827530429,0.7045281714417567,0.00637723153595409,334
32,0.10751962661743164,1.877309769156411e-06,0.004667361577351888,0.0004702464780789008,2,sqrt,,10,50,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 50}",0.6929670098751461,0.6976285164752778,0.7078014682309407,0.6994656648604548,0.006193901533999379,352
33,0.2111822764078776,0.0012245880140588732,0.007334073384602864,0.0004741805032782245,2,sqrt,,10,100,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 100}",0.6986342354558056,0.7054403349952809,0.7111319029514773,0.7050688244675213,0.005108909750770022,325
34,0.4227583408355713,0.003844761253047577,0.013837416966756185,0.0002305154922459757,2,sqrt,,10,200,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 200}",0.6981457375290437,0.705692500379063,0.7119055121464768,0.7052479166848612,0.005626194117785208,316
35,0.6249695618947347,0.0013038031458553845,0.01900180180867513,2.1442949872385724e-06,2,sqrt,,10,300,"{'max_depth': 2, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 300}",0.6963291785419247,0.705374053030303,0.7118812827530429,0.7045281714417567,0.00637723153595409,334
36,0.0978546142578125,0.00047525010645245946,0.005002498626708984,2.7598945862746776e-06,2,log2,4,2,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
37,0.19337542851765951,0.0009492243086819454,0.0076715946197509766,0.0009445999880323083,2,log2,4,2,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
38,0.3854051431020101,0.0012485730719638472,0.013338883717854818,0.0004711457314195873,2,log2,4,2,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
39,0.5734802087148031,0.0017113616557097265,0.018334150314331055,0.00047204486388140876,2,log2,4,2,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
40,0.09851996103922527,0.0021597606085716286,0.004666566848754883,0.00047137035374583886,2,log2,4,5,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
41,0.19437376658121744,0.002055365075921422,0.008000055948893229,6.716279538089943e-06,2,log2,4,5,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
42,0.38640936215718585,0.0012446336838433899,0.013002872467041016,1.9756639631042564e-06,2,log2,4,5,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
43,0.5781166553497314,0.00373151269933785,0.019336700439453125,0.0004713752175916747,2,log2,4,5,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
44,0.09718513488769531,0.0009459460763476018,0.005335489908854167,0.00046924399888151124,2,log2,4,10,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
45,0.1940301259358724,1.744786771146468e-06,0.007673025131225586,0.00047120177640471074,2,log2,4,10,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
46,0.3847357432047526,0.003406884393695777,0.013333479563395182,0.0004716222965653487,2,log2,4,10,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
47,0.5724676450093588,0.002345130845609178,0.01899997393290202,5.947204250930057e-07,2,log2,4,10,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
48,0.09752209981282552,0.0014128795949782283,0.00500035285949707,3.8933590933214475e-07,2,log2,8,2,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
49,0.19270888964335123,0.0016992540041961617,0.007999658584594727,3.371747880871523e-07,2,log2,8,2,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
50,0.3824001948038737,0.003102458319131523,0.013333797454833984,0.0004712018568280267,2,log2,8,2,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
51,0.569624106089274,0.001069261907758541,0.018507877985636394,0.000406789531552922,2,log2,8,2,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
52,0.09752623240152995,0.0016361878685795296,0.005000511805216472,4.052336624139774e-07,2,log2,8,5,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
53,0.1977106730143229,0.0012415727774169876,0.00800013542175293,3.8933590933214475e-07,2,log2,8,5,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
54,0.3884480794270833,0.0030726708674471675,0.013000011444091797,5.150429962800233e-07,2,log2,8,5,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
55,0.5723516941070557,0.0005774134079239412,0.01900029182434082,1.9466795466607238e-07,2,log2,8,5,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
56,0.09851829210917155,2.6429953810876036e-06,0.005000193913777669,2.9736021254650284e-07,2,log2,8,10,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
57,0.19237645467122397,0.0012481357568965646,0.00833288828531901,0.0004714266399769444,2,log2,8,10,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
58,0.38643407821655273,0.0009382920899592964,0.013329108556111654,0.0004652450219438833,2,log2,8,10,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
59,0.5729990800221761,0.0034578516740077217,0.018837451934814453,0.0006279085414692339,2,log2,8,10,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
60,0.09718767801920573,0.0009439770150479973,0.0056680043538411455,0.00046923507494211564,2,log2,,2,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
61,0.19237677256266275,0.0012457548233503993,0.007333119710286458,0.00047097699321745057,2,log2,,2,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
62,0.38575466473897296,0.0020475161251400005,0.013666868209838867,0.00047120177640471074,2,log2,,2,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
63,0.5696045557657877,0.0035684599513408897,0.018676916758219402,0.00023135828469662224,2,log2,,2,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
64,0.0975184440612793,0.0008193574905651032,0.004834810892740886,0.00023377451974042554,2,log2,,5,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
65,0.1911922295888265,0.0012478581890802674,0.008173863093058268,0.0004718247793413977,2,log2,,5,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
66,0.3864303429921468,0.003524671310147818,0.013343254725138346,0.0006220948346111107,2,log2,,5,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
67,0.56995956103007,0.0022723275933261887,0.019339323043823242,0.0004677139369644348,2,log2,,5,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
68,0.0975184440612793,0.0016274244153644815,0.0050000349680582685,1.1239159602905075e-07,2,log2,,10,50,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 50}",0.7041102816336212,0.7052785200284336,0.7154482069123773,0.708279002858144,0.0050917783609268595,271
69,0.19270571072896323,0.0009445434866018013,0.007333040237426758,0.0004713713586767779,2,log2,,10,100,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 100}",0.6996636015053157,0.7012454576289959,0.7154296655476468,0.7054462415606527,0.00708882374243997,307
70,0.38308437665303546,0.003577882588966185,0.013000090916951498,0.0008164374096054777,2,log2,,10,200,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 200}",0.6999875556013281,0.6981936451740133,0.7181759514121133,0.7054523840624848,0.009026679095167654,298
71,0.565666913986206,0.0017647237198405142,0.018666823705037434,0.0004700783441618556,2,log2,,10,300,"{'max_depth': 2, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 300}",0.7018574172602076,0.6996018563531933,0.7172480218444953,0.706235765152632,0.007841098428023474,289
72,0.41460005442301434,0.003583161313300687,0.005000909169514974,9.602742174144247e-07,2,,4,2,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
73,0.8168485959370931,0.0007008198405606955,0.007001956303914388,1.251539846104274e-06,2,,4,2,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
74,1.6290963490804036,0.0016546081549141025,0.012000719706217447,4.899036091938795e-07,2,,4,2,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
75,2.4943135579427085,0.023545616984072586,0.017509301503499348,0.0007076213444627219,2,,4,2,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
76,0.42722781499226886,0.0008565015113814571,0.005002737045288086,1.9466795466607238e-07,2,,4,5,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
77,0.8445671399434408,0.0045495133858036545,0.007332801818847656,0.0004691804238885608,2,,4,5,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
78,1.6618088086446126,0.013541974569808365,0.012333313624064127,0.0004689191146395933,2,,4,5,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
79,2.45863668123881,0.0033239707587143755,0.018338362375895183,0.001889077986177035,2,,4,5,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
80,0.44243661562601727,0.016525297554749463,0.005176544189453125,0.0010371212758322694,2,,4,10,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
81,0.9400400320688883,0.11335695301637404,0.0352774461110433,0.03856717627366231,2,,4,10,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
82,2.035240888595581,0.5009032241280279,0.012335379918416342,0.0004719897218976406,2,,4,10,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
83,2.5110244750976562,0.03131123489071949,0.017339468002319336,0.0004707028071934709,2,,4,10,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
84,0.41825175285339355,0.00433081316352478,0.0050008296966552734,1.1841189404925775e-06,2,,8,2,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
85,0.822473923365275,0.0012382023905892728,0.00750732421875,0.00040764283139553315,2,,8,2,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
86,1.6601289908091228,0.01673205868371551,0.012338479359944662,0.0004699739354617293,2,,8,2,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
87,2.508356253306071,0.011338529723332371,0.017670631408691406,0.00047204614835460746,2,,8,2,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 2, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
88,0.42296655972798664,0.00816685984880546,0.0050084590911865234,8.094536067016115e-06,2,,8,5,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
89,0.8306230703989664,0.007765628809035679,0.007004578908284505,3.796441050369322e-06,2,,8,5,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
90,1.6831043561299641,0.03296140373596773,0.012668450673421225,0.00047008414844383194,2,,8,5,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
91,2.4908769130706787,0.03886346627869424,0.01750461260477702,0.00040707677533238605,2,,8,5,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 5, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
92,0.42272742589314777,0.008654213594243676,0.00466767946879069,0.00047165760977750177,2,,8,10,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
93,0.8259503841400146,0.003700847128975305,0.007335265477498372,0.0009441462095210279,2,,8,10,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
94,1.6967556476593018,0.00910022302230203,0.011842648188273111,0.00023182022027069894,2,,8,10,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
95,2.510004997253418,0.0316499202393237,0.01717225710550944,0.00023946076011139008,2,,8,10,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': 8, 'min_samples_split': 10, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
96,0.4138837655385335,0.0015684528947295872,0.0049991607666015625,1.215700987241932e-06,2,,,2,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
97,0.8140884240468343,0.005296930508032395,0.007478634516398112,0.0004094131510544942,2,,,2,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
98,1.6525421142578125,0.0132088648082733,0.012002388636271158,1.766372582983404e-06,2,,,2,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
99,2.452083190282186,0.009660899620476972,0.017672300338745117,0.000469011584611394,2,,,2,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 2, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
100,0.41105230649312335,0.0014202437709373876,0.004669984181722005,0.00047108938481108014,2,,,5,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
101,0.814633289972941,0.0034781835612439044,0.007665952046712239,0.00046874783676118653,2,,,5,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
102,1.657092014948527,0.025036240947006978,0.012336174647013346,0.00047142663997694437,2,,,5,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
103,2.478390693664551,0.03747656770598861,0.017337322235107422,0.00046837219120185014,2,,,5,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 5, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
104,0.4091123739878337,0.00011635906876341438,0.005333105723063151,0.00047092143113176106,2,,,10,50,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 50}",0.7016028637046612,0.6947602395266431,0.696980361070013,0.6977811547671058,0.00285030165881636,415
105,0.814312219619751,0.004570567368745106,0.007175922393798828,0.00024546702810778696,2,,,10,100,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 100}",0.7035261710459939,0.6959810615074834,0.6972023311936458,0.6989031879157076,0.0033067461024162796,361
106,1.6436509291330974,0.00791242472925956,0.01233522097269694,0.00046923555950426836,2,,,10,200,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 200}",0.7035426573437027,0.6937734951116615,0.6983100998196685,0.6985420840916777,0.003991615813663229,388
107,2.45185915629069,0.008408479317241169,0.016842444737752277,0.00022259157721644715,2,,,10,300,"{'max_depth': 2, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_split': 10, 'n_estimators': 300}",0.7040454965042575,0.6936104909148029,0.6977195058840032,0.6984584977676879,0.00429200164384104,397
108,0.1384709676106771,0.002526275466367531,0.005001147588094075,1.632582234078577e-06,4,sqrt,4,2,50,"{'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.6950675540717914,0.6922044864119915,0.7128511967175372,0.7000410790671067,0.009133222314515676,343
109,0.2721554438273112,0.0019945035146355264,0.007668097813924153,0.000470583974953851,4,sqrt,4,2,100,"{'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7025602920959046,0.7057284689472951,0.7233303923594833,0.7105397178008944,0.009136387064488235,235
110,0.5359199047088623,0.0034254817929169398,0.01300048828125,6.743495761743046e-07,4,sqrt,4,2,200,"{'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.7030076134945314,0.7078822262460345,0.7198901784143301,0.710260006051632,0.007094393428181382,244
111,0.8007839520772299,0.004060413645525064,0.01866944630940755,0.00047058361257363554,4,sqrt,4,2,300,"{'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.7039658464721803,0.710418019099514,0.7208500053131,0.7117446236282646,0.006956465320027974,226
112,0.1378777027130127,0.001995107877134175,0.005000750223795573,2.0261683120698866e-06,4,sqrt,4,5,50,"{'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.6950675540717914,0.6922044864119915,0.7128511967175372,0.7000410790671067,0.009133222314515676,343
113,0.27307987213134766,0.0010857983288439987,0.00833733876546224,0.00046861903402084683,4,sqrt,4,5,100,"{'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.7025602920959046,0.7057284689472951,0.7233303923594833,0.7105397178008944,0.009136387064488235,235
114,0.5389353434244791,0.0033037670353787004,0.013346195220947266,0.0002431779124257096,4,sqrt,4,5,200,"{'max_depth': 4, 'max_features': 'sqrt', 'max_leaf_nodes': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.7030076134945314,0.7078822262460345,0.7198901784143301,0.710260006051632,0.007094393428181382,244
